bq_idx,profile,hit,rank,mrr,ndcg,recall_tier2,top1_score,score_gap,lambda0
707,q_medium,True,9.0,0.1111111111111111,0.3010299956639812,0.0,0.8207032860434567,0.05666599677838813,False
707,q_sentence,True,1.0,1.0,1.0,0.0,0.8254810220828452,0.07166696012678053,False
707,q_verbose,True,8.0,0.125,0.31546487678572877,0.0,0.8436200029386225,0.039898932332706805,False
708,q_medium,True,1.0,1.0,0.7478444952071219,0.007077856420626896,0.8589831748394298,0.13805403805376437,False
708,q_sentence,True,3.0,0.3333333333333333,0.8735809998400209,0.010111223458038422,0.8157523038455536,0.06980865306550943,False
708,q_verbose,True,2.0,0.5,0.7081194957656436,0.007077856420626896,0.8733529134936201,0.0963788432412922,False
709,q_medium,False,,0.0,0.7440719826209476,0.010111223458038422,0.7505259672205034,0.03154988020272986,False
709,q_sentence,False,,0.0,0.7884261049030106,0.011122345803842264,0.7854172840965561,0.030398485326553315,False
709,q_verbose,False,,0.0,0.38272506267701506,0.004044489383215369,0.7076004096065056,0.03317660675241174,False
710,q_medium,True,2.0,0.5,0.20710869270554186,0.0,0.8541626918766482,0.11632261865318438,False
710,q_sentence,True,1.0,1.0,0.47379878663362207,0.003033367037411527,0.85565712447833,0.14900833825516402,False
710,q_verbose,False,,0.0,0.0,0.0,0.7381848930850499,0.026441272645488456,False
711,q_medium,True,11.0,0.09090909090909091,0.8298759086073146,0.010111223458038422,0.8047433251900142,0.05625942621938418,False
711,q_sentence,True,7.0,0.14285714285714285,0.8905801628294451,0.011122345803842264,0.8155465001349005,0.06446662448290852,False
711,q_verbose,True,3.0,0.3333333333333333,0.6953411677477396,0.00910010111223458,0.7591286086191581,0.03953360921459714,False
712,q_medium,True,5.0,0.2,0.8993643010090311,0.011122345803842264,0.8243865879566528,0.07737859028124627,False
712,q_sentence,True,4.0,0.25,0.7526258514276962,0.008088978766430738,0.8193144754047742,0.05430560694727393,False
712,q_verbose,True,2.0,0.5,0.9394245905969384,0.011122345803842264,0.8159427426931447,0.023075466168143932,False
713,q_medium,True,1.0,1.0,0.7601875334318685,0.0,0.7801262409731257,0.039662440893298734,False
713,q_sentence,False,,0.0,0.0,0.0,0.7927853136374174,0.03946681660783491,False
713,q_verbose,True,1.0,1.0,0.7601875334318685,0.0,0.8136614657280217,0.043839207777983,False
714,q_medium,True,2.0,0.5,0.8597186998521972,1.0,0.8466181016793121,0.04352094705753429,False
714,q_sentence,True,1.0,1.0,0.8746071583782724,1.0,0.8101642646925438,0.04554962911383975,False
714,q_verbose,True,1.0,1.0,0.7601875334318685,0.0,0.8717355635635401,0.08399430699731103,False
715,q_medium,True,1.0,1.0,0.7601875334318685,0.0,0.7976153038490187,0.07377496094340807,False
715,q_sentence,True,1.0,1.0,0.7601875334318685,0.0,0.7851483198642858,0.03779229974166809,False
715,q_verbose,True,1.0,1.0,0.7601875334318685,0.0,0.8333377938882633,0.05474451973097283,False
716,q_medium,True,4.0,0.25,0.24804183525834791,0.16666666666666666,0.8707633226783958,0.08083878091253627,False
716,q_sentence,True,4.0,0.25,0.18571651210238874,0.0,0.8597456882290722,0.06673413201918588,False
716,q_verbose,False,,0.0,0.0,0.0,0.8008204351735863,0.0190815581896433,False
717,q_medium,True,1.0,1.0,0.5672552734300703,0.16666666666666666,0.8044154914335665,0.1160028360852926,False
717,q_sentence,True,1.0,1.0,0.5390254839187816,0.16666666666666666,0.810165979080937,0.11637549222232102,False
717,q_verbose,True,1.0,1.0,0.49354571029098443,0.16666666666666666,0.7496823561299129,0.07159862124845962,False
718,q_medium,True,1.0,1.0,0.43122038713502525,0.0,0.840934709929656,0.06895139807468176,False
718,q_sentence,True,1.0,1.0,0.49354571029098443,0.16666666666666666,0.8314650785063495,0.03771401924012441,False
718,q_verbose,True,1.0,1.0,0.5543916235551655,0.3333333333333333,0.8637113438884603,0.10964996559267215,False
719,q_medium,True,1.0,1.0,0.5672552734300703,0.16666666666666666,0.810749220947449,0.08510511633589735,False
719,q_sentence,True,1.0,1.0,0.49354571029098443,0.16666666666666666,0.910092443194143,0.17204701848117698,False
719,q_verbose,True,1.0,1.0,0.48948648792042704,0.16666666666666666,0.9185973784743974,0.1467069690755487,False
720,q_medium,True,9.0,0.1111111111111111,0.22883924989280793,0.0,0.8612850942350231,0.1206310387864088,False
720,q_sentence,True,3.0,0.3333333333333333,0.38009376671593426,0.0,0.8249571114791401,0.07842193833742539,False
720,q_verbose,False,,0.0,0.0,0.0,0.8057152203172426,0.038461342553973044,False
721,q_medium,True,3.0,0.3333333333333333,0.215906928932218,0.08333333333333333,0.8180529200187148,0.09856705762849605,False
721,q_sentence,False,,0.0,0.04578283753953241,0.08333333333333333,0.820920913327204,0.044414196449191756,False
721,q_verbose,True,2.0,0.5,0.20710869270554186,0.0,0.8062434244677703,0.07086541627284937,False
722,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8676046518645099,0.12221179613019717,False
722,q_sentence,True,1.0,1.0,0.38296943009694256,0.08333333333333333,0.8599114941787929,0.1200068447671655,False
722,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.8443232876998054,0.09333896831249078,False
723,q_medium,True,1.0,1.0,0.4214864883923545,0.16666666666666666,0.8436481337272339,0.10094480000247275,False
723,q_sentence,True,1.0,1.0,0.431813857864436,0.08333333333333333,0.842640101421419,0.11271268505804011,False
723,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.8383693461267872,0.06782316359781881,False
724,q_medium,True,1.0,1.0,0.39894634979801363,0.08333333333333333,0.83493897960776,0.13941817823023994,False
724,q_sentence,True,1.0,1.0,0.37404234905119743,0.08333333333333333,0.8174218582899996,0.11773758275668533,False
724,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.811473022895248,0.07266045546795863,False
725,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8156114417329396,0.05173353376576295,False
725,q_sentence,True,1.0,1.0,0.4775966954039684,0.16666666666666666,0.8619163384725004,0.10569004971385654,False
725,q_verbose,True,4.0,0.25,0.25065057087709314,0.16666666666666666,0.7826413784972182,0.019277835853596548,False
726,q_medium,True,1.0,1.0,0.39894634979801363,0.037037037037037035,0.8307821821231123,0.11672264072084282,False
726,q_sentence,True,5.0,0.2,0.17876528670611244,0.037037037037037035,0.8042339875858459,0.04857020255760813,False
726,q_verbose,True,1.0,1.0,0.5115095422294753,0.1111111111111111,0.7647350375000587,0.03382931876573425,False
727,q_medium,True,2.0,0.5,0.3712384484613744,0.037037037037037035,0.7813126857465702,0.0681328722976775,False
727,q_sentence,True,2.0,0.5,0.44192528674772297,0.07407407407407407,0.8576342484480473,0.1224677049274625,False
727,q_verbose,True,1.0,1.0,0.4775966954039684,0.07407407407407407,0.8662541216847378,0.08149587058399821,False
728,q_medium,True,1.0,1.0,0.431813857864436,0.037037037037037035,0.7922542320784682,0.0825564713040906,False
728,q_sentence,True,1.0,1.0,0.39894634979801363,0.037037037037037035,0.7978243780161447,0.05611242977855002,False
728,q_verbose,True,1.0,1.0,0.528455367017087,0.1111111111111111,0.8442497566607622,0.052421280421639516,False
729,q_medium,True,1.0,1.0,0.4385008833065624,0.07407407407407407,0.8395413524289923,0.09734432438877716,False
729,q_sentence,True,1.0,1.0,0.4483543294615222,0.07407407407407407,0.9024931675656469,0.12747362001905704,False
729,q_verbose,False,,0.0,0.0547099185852775,0.037037037037037035,0.7834404766300088,0.04366009593507203,False
730,q_medium,False,,0.0,0.047444139341157085,0.037037037037037035,0.815470833361494,0.04440997938506519,False
730,q_sentence,False,,0.0,0.04578283753953241,0.037037037037037035,0.7617530925816081,0.039391446096292526,False
730,q_verbose,True,1.0,1.0,0.4507235229743991,0.07407407407407407,0.7482395595848339,0.06341372403911683,False
731,q_medium,True,1.0,1.0,0.579707124593291,0.01466275659824047,0.8471298849336621,0.11737812837012229,False
731,q_sentence,True,1.0,1.0,0.684552574074152,0.017595307917888565,0.9309400974559462,0.12315790951597483,False
731,q_verbose,True,1.0,1.0,0.6717458192251149,0.017595307917888565,0.873649997300963,0.09251453088761874,False
732,q_medium,True,7.0,0.14285714285714285,0.3727709054439301,0.008797653958944282,0.7713464071952993,0.037000457914252105,False
732,q_sentence,True,1.0,1.0,0.6010589809387663,0.01466275659824047,0.8529023020285353,0.07688391393299931,False
732,q_verbose,True,1.0,1.0,0.8026638921808349,0.02346041055718475,0.8769552964127039,0.0859093528447974,False
733,q_medium,True,1.0,1.0,0.7242438159477176,0.020527859237536656,0.8171324590792527,0.05000323088338632,False
733,q_sentence,True,1.0,1.0,0.6747025338502962,0.01466275659824047,0.8277690184291522,0.06653227544476714,False
733,q_verbose,True,1.0,1.0,0.6836296148960412,0.01466275659824047,0.8513604908578977,0.10846652531089518,False
734,q_medium,True,7.0,0.14285714285714285,0.5841734308436275,0.017595307917888565,0.8596187213652506,0.06829813905288085,False
734,q_sentence,True,7.0,0.14285714285714285,0.5670169962040011,0.01466275659824047,0.8877141475738,0.05825607356318163,False
734,q_verbose,True,1.0,1.0,0.6576794016445827,0.01466275659824047,0.8684298625699016,0.04443901842136655,False
735,q_medium,True,1.0,1.0,0.6461339267670465,0.017595307917888565,0.8930829632564727,0.1398881372124955,False
735,q_sentence,True,1.0,1.0,0.7672946167423688,0.02346041055718475,0.8574226645989328,0.1006026599681541,False
735,q_verbose,True,1.0,1.0,0.7211537988886235,0.020527859237536656,0.856792318700603,0.08905946988794566,False
736,q_medium,True,2.0,0.5,0.2891735705834581,0.016129032258064516,0.8537044610005882,0.08189148635075305,False
736,q_sentence,True,3.0,0.3333333333333333,0.3735924400682723,0.04838709677419355,0.8745375546976979,0.0993234205263176,False
736,q_verbose,True,5.0,0.2,0.5675131118511137,0.08064516129032258,0.8197778250378046,0.019101153421099415,False
737,q_medium,True,1.0,1.0,0.550637525297215,0.06451612903225806,0.8996238088295275,0.1581446096085657,False
737,q_sentence,True,1.0,1.0,0.42005777313488507,0.03225806451612903,0.8851890214648499,0.11526758808135174,False
737,q_verbose,True,1.0,1.0,0.6327754008977665,0.08064516129032258,0.8530823777606569,0.07137986041146938,False
738,q_medium,True,1.0,1.0,0.4361076905585915,0.03225806451612903,0.8372071371752232,0.05728982800485527,False
738,q_sentence,True,1.0,1.0,0.5339679157908707,0.04838709677419355,0.8056573050672761,0.06612884092026539,False
738,q_verbose,True,1.0,1.0,0.43107783241223985,0.03225806451612903,0.8508591354885033,0.06483670330576019,False
739,q_medium,True,5.0,0.2,0.5388112023339512,0.0967741935483871,0.8964738893638211,0.045508979084578294,False
739,q_sentence,True,1.0,1.0,0.6597852816923527,0.0967741935483871,0.9256643618978388,0.06814938962609718,False
739,q_verbose,True,2.0,0.5,0.59273720083838,0.11290322580645161,0.921130291105714,0.0561330988392692,False
740,q_medium,True,1.0,1.0,0.5656167077776648,0.06451612903225806,0.8465709600980091,0.08564754530929486,False
740,q_sentence,True,1.0,1.0,0.44143362871545444,0.03225806451612903,0.9008316419862925,0.05476479645556509,False
740,q_verbose,True,1.0,1.0,0.4738184461544448,0.03225806451612903,0.8953834147265712,0.07328216513089914,False
741,q_medium,True,6.0,0.16666666666666666,0.2275408362015762,0.0,0.8521412405397936,0.06896270402238103,False
741,q_sentence,True,9.0,0.1111111111111111,0.1922943146971571,0.0,0.9090451113877515,0.08325098192652536,False
741,q_verbose,False,,0.0,0.0,0.0,0.839268447857683,0.03458498332627202,False
742,q_medium,True,1.0,1.0,0.6387878864795979,0.0,0.8558008243016514,0.1033650526797103,False
742,q_sentence,True,1.0,1.0,0.6387878864795979,0.0,0.888895845258016,0.07388496193075489,False
742,q_verbose,True,1.0,1.0,0.6387878864795979,0.0,0.8862985687504545,0.0869850870044877,False
743,q_medium,False,,0.0,0.15099848569392801,0.09523809523809523,0.8597379345079894,0.10191485233532882,False
743,q_sentence,True,9.0,0.1111111111111111,0.3147228882592351,0.09523809523809523,0.8739733765665144,0.09172014391719674,False
743,q_verbose,False,,0.0,0.19300307398393682,0.14285714285714285,0.8613809509799533,0.07507717269270853,False
744,q_medium,True,1.0,1.0,0.5878380671988658,0.19047619047619047,0.867345038109387,0.09546552644458117,False
744,q_sentence,True,10.0,0.1,0.27155645265096695,0.14285714285714285,0.8630889549805297,0.036766318667449394,False
744,q_verbose,True,2.0,0.5,0.38530486604190656,0.14285714285714285,0.845850884584441,0.025897115373859636,False
745,q_medium,True,1.0,1.0,0.6630434460784745,0.2857142857142857,0.8245940667952724,0.07857026480923379,False
745,q_sentence,True,1.0,1.0,0.5924321144093825,0.19047619047619047,0.8920504665426554,0.11917088957188038,False
745,q_verbose,True,2.0,0.5,0.5733981442891478,0.19047619047619047,0.867076317151153,0.03699515298310907,False
746,q_medium,True,3.0,0.3333333333333333,0.3318708486787402,0.14285714285714285,0.8708238134257779,0.1007744296688059,False
746,q_sentence,True,9.0,0.1111111111111111,0.43068680800575726,0.19047619047619047,0.8833048732933855,0.06879885160953203,False
746,q_verbose,True,3.0,0.3333333333333333,0.4502177668950404,0.14285714285714285,0.8849659499679844,0.07150486334257555,False
747,q_medium,True,1.0,1.0,0.43613168979368544,0.09523809523809523,0.844866990693224,0.09600293178917285,False
747,q_sentence,True,1.0,1.0,0.5212625854956018,0.14285714285714285,0.9313549195412678,0.09646268208709219,False
747,q_verbose,True,1.0,1.0,0.4810112276759299,0.09523809523809523,0.9182442527281618,0.10007439963111908,False
748,q_medium,True,1.0,1.0,0.7349350438281765,0.5,0.8339919985524051,0.15857519831835298,False
748,q_sentence,True,1.0,1.0,0.7452525342261976,0.5,0.8337239924902462,0.10976843775862588,False
748,q_verbose,True,1.0,1.0,0.6387878864795979,0.0,0.8475524166297526,0.10692765434307216,False
749,q_medium,True,1.0,1.0,0.6387878864795979,0.0,0.8341937916745541,0.10635141489936006,False
749,q_sentence,True,2.0,0.5,0.4030302838010049,0.0,0.7844210280698661,0.05768036347918526,False
749,q_verbose,True,2.0,0.5,0.4030302838010049,0.0,0.8412463895364788,0.12767834294463087,False
750,q_medium,True,1.0,1.0,0.9556458777179371,0.08620689655172414,0.8313948793407,0.11057348761275798,False
750,q_sentence,True,2.0,0.5,0.733295577287877,0.0603448275862069,0.8250347712923605,0.05198107769797933,False
750,q_verbose,True,1.0,1.0,0.8685271424585753,0.07758620689655173,0.8550056779379144,0.1354244525984244,False
751,q_medium,True,3.0,0.3333333333333333,0.21157389509698962,0.008620689655172414,0.7378664685021399,0.03348012530762989,False
751,q_sentence,True,1.0,1.0,0.6688415006473559,0.05172413793103448,0.8403571237910831,0.10506862706406184,False
751,q_verbose,True,1.0,1.0,0.7102628775205269,0.0603448275862069,0.8294697714748613,0.09121241310083017,False
752,q_medium,True,1.0,1.0,0.7465688870752001,0.0603448275862069,0.8716031156120296,0.13012206160904016,False
752,q_sentence,True,3.0,0.3333333333333333,0.5296930530564414,0.05172413793103448,0.8471884561664764,0.08150481234611062,False
752,q_verbose,True,4.0,0.25,0.51385426868827,0.05172413793103448,0.7664065596523728,0.05932713236844345,False
753,q_medium,False,,0.0,0.27470997154764015,0.034482758620689655,0.8355278232868617,0.0293934976534711,False
753,q_sentence,False,,0.0,0.29586059602558445,0.034482758620689655,0.8752359594763104,0.037535546952848,False
753,q_verbose,True,8.0,0.125,0.3296304999849322,0.034482758620689655,0.8665057236240261,0.043096903109188456,False
754,q_medium,True,1.0,1.0,0.6821255847446187,0.04310344827586207,0.8083549598397627,0.08700882125712572,False
754,q_sentence,True,1.0,1.0,0.8393817434550537,0.06896551724137931,0.8883917101082901,0.10448705804448721,False
754,q_verbose,True,1.0,1.0,0.6948069458235981,0.04310344827586207,0.8329848246505813,0.05102919422948726,False
755,q_medium,True,1.0,1.0,0.5065267082131061,0.0,0.8546608774538784,0.09857777401496992,False
755,q_sentence,True,1.0,1.0,0.5749681296109338,0.25,0.8547804915941797,0.05949316258743642,False
755,q_verbose,True,1.0,1.0,0.7462137866057986,0.5,0.8201433968253267,0.06079518618406654,False
756,q_medium,True,1.0,1.0,0.5065267082131061,0.0,0.7393220733637577,0.05169658614199957,False
756,q_sentence,True,1.0,1.0,0.7753926834409677,0.5,0.7929449246157676,0.06591781527715734,False
756,q_verbose,True,1.0,1.0,0.5749681296109338,0.25,0.8314749599963384,0.08360289503670226,False
757,q_medium,True,3.0,0.3333333333333333,0.1803895185407797,0.0,0.8305625077550249,0.04197292838271194,False
757,q_sentence,True,3.0,0.3333333333333333,0.1803895185407797,0.0,0.7997975532487941,0.022771167969807382,False
757,q_verbose,True,2.0,0.5,0.227626228959616,0.0,0.8438776734179183,0.04923650479088881,False
758,q_medium,True,1.0,1.0,0.3607790370815594,0.0,0.8412960670464056,0.1258916219008822,False
758,q_sentence,True,1.0,1.0,0.3607790370815594,0.0,0.8734757093101907,0.12657990107402506,False
758,q_verbose,True,1.0,1.0,0.3607790370815594,0.0,0.8364574033052714,0.04140739587350051,False
759,q_medium,True,1.0,1.0,0.3607790370815594,0.0,0.8934372261122628,0.09257389741178612,False
759,q_sentence,True,1.0,1.0,0.3607790370815594,0.0,0.8954659443854696,0.12949724544263475,False
759,q_verbose,True,1.0,1.0,0.3607790370815594,0.0,0.8664765787788477,0.08055508845043746,False
760,q_medium,True,1.0,1.0,0.3607790370815594,0.0,0.8516200455557528,0.10191244070847072,False
760,q_sentence,True,1.0,1.0,0.43056322872474745,0.1111111111111111,0.8154722242262944,0.083021539724486,False
760,q_verbose,True,1.0,1.0,0.3607790370815594,0.0,0.8198246539092466,0.1044641186851154,False
761,q_medium,True,1.0,1.0,0.3607790370815594,0.0,0.7890018162171712,0.0983590730936671,False
761,q_sentence,True,1.0,1.0,0.3607790370815594,0.0,0.8687188031881239,0.13548076274418164,False
761,q_verbose,True,1.0,1.0,0.3607790370815594,0.0,0.8227701693434772,0.04192441887583609,False
762,q_medium,True,1.0,1.0,0.8870979635716281,0.007165605095541401,0.8067814141309071,0.053049253985963496,False
762,q_sentence,True,2.0,0.5,0.8403605497295981,0.007165605095541401,0.8338600840001359,0.04491145106931327,False
762,q_verbose,True,1.0,1.0,0.6608467261217787,0.003980891719745223,0.8061808841983831,0.06304196290973585,False
763,q_medium,True,2.0,0.5,0.4023476877872475,0.0023885350318471337,0.8074116909416658,0.05970161925961137,False
763,q_sentence,True,1.0,1.0,0.5609648947692965,0.0023885350318471337,0.8854915015423761,0.09616967112875463,False
763,q_verbose,True,1.0,1.0,0.6012162525889685,0.0031847133757961785,0.8886990135950061,0.11445274921788773,False
764,q_medium,True,3.0,0.3333333333333333,0.5243048092929293,0.003980891719745223,0.8231291083654525,0.04873059848944861,False
764,q_sentence,True,3.0,0.3333333333333333,0.50095303726225,0.003980891719745223,0.8713050062178678,0.0266827016459521,False
764,q_verbose,True,2.0,0.5,0.5742774447113418,0.003980891719745223,0.8428905749872465,0.025760704365027753,False
765,q_medium,True,6.0,0.16666666666666666,0.4723999251751683,0.0031847133757961785,0.8216957724197705,0.02631045529206022,False
765,q_sentence,True,1.0,1.0,0.6843504384422586,0.004777070063694267,0.8359522830794328,0.04869840931137959,False
765,q_verbose,True,1.0,1.0,0.5525773663844724,0.0031847133757961785,0.7618765740763714,0.03867176284399143,False
766,q_medium,True,3.0,0.3333333333333333,0.6411192705266738,0.004777070063694267,0.8742909077127,0.0859519154570495,False
766,q_sentence,True,5.0,0.2,0.5463633911375317,0.003980891719745223,0.8679462286101882,0.0867094737479529,False
766,q_verbose,True,5.0,0.2,0.6881483862262545,0.006369426751592357,0.8766112786495708,0.07468894282597871,False
767,q_medium,True,1.0,1.0,0.7601875334318685,0.0,0.832554972376828,0.0852148717951291,False
767,q_sentence,True,1.0,1.0,0.7601875334318685,0.0,0.8229824310528048,0.06543718626277772,False
767,q_verbose,True,1.0,1.0,0.7601875334318685,0.0,0.8237066528013505,0.09457929894796635,False
768,q_medium,True,1.0,1.0,0.49530791462929946,0.125,0.8538615745769447,0.11381940016664793,False
768,q_sentence,True,1.0,1.0,0.5138787357423523,0.125,0.8210771529517523,0.08664489448458701,False
768,q_verbose,True,1.0,1.0,0.5138787357423523,0.125,0.8318928055686088,0.1289276011310183,False
769,q_medium,True,5.0,0.2,0.3169251696896636,0.1875,0.8383611401952236,0.07737077188696728,False
769,q_sentence,False,,0.0,0.09519081720304098,0.125,0.7822893611018236,0.0389438373054144,False
769,q_verbose,True,9.0,0.1111111111111111,0.24672442796185098,0.125,0.8349547440819707,0.03783659428024799,False
770,q_medium,True,2.0,0.5,0.4259483670466519,0.125,0.8467667404153097,0.09765934624657158,False
770,q_sentence,True,1.0,1.0,0.5723429343608641,0.1875,0.8170606833836243,0.05790724238980671,False
770,q_verbose,True,1.0,1.0,0.5609648947692965,0.1875,0.8346167833808572,0.0790924095889809,False
771,q_medium,True,1.0,1.0,0.32825951151166505,0.0,0.8625568825484276,0.17349546002199434,False
771,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8896450072995068,0.13409958606381234,False
771,q_verbose,True,1.0,1.0,0.37404234905119743,0.0625,0.801986562730036,0.0975383966291109,False
772,q_medium,True,3.0,0.3333333333333333,0.263193796623173,0.125,0.8091236791522032,0.05504725716708525,False
772,q_sentence,True,1.0,1.0,0.38296943009694256,0.0625,0.8759214636966808,0.13764181011074816,False
772,q_verbose,True,1.0,1.0,0.49530791462929946,0.125,0.8479643693209503,0.10617527954674,False
773,q_medium,True,1.0,1.0,0.43919770761768556,0.15384615384615385,0.8394350184208823,0.06361424196789789,False
773,q_sentence,True,1.0,1.0,0.46878858800809314,0.15384615384615385,0.8416902410035968,0.07053405764993759,False
773,q_verbose,True,1.0,1.0,0.3776674911751736,0.07692307692307693,0.8140143222990059,0.08366567469919273,False
774,q_medium,True,1.0,1.0,0.3800366846880505,0.07692307692307693,0.7606217237647397,0.04203566886631371,False
774,q_sentence,True,1.0,1.0,0.32825951151166505,0.0,0.8096524561897315,0.08800038725993209,False
774,q_verbose,True,1.0,1.0,0.32825951151166505,0.0,0.8358202164085191,0.08381062288634589,False
775,q_medium,True,1.0,1.0,0.48652377644971356,0.15384615384615385,0.8016219272944116,0.06539431700951581,False
775,q_sentence,True,3.0,0.3333333333333333,0.23481659404218116,0.07692307692307693,0.8817353944460398,0.05204587209352418,False
775,q_verbose,True,3.0,0.3333333333333333,0.32825951151166505,0.07692307692307693,0.8049533186661876,0.03428409053919934,False
776,q_medium,True,1.0,1.0,0.4738184461544448,0.15384615384615385,0.8880375596544388,0.1483105558419271,False
776,q_sentence,True,2.0,0.5,0.3362597296104023,0.15384615384615385,0.9016805570691411,0.13110475517181097,False
776,q_verbose,True,4.0,0.25,0.2677926767326765,0.15384615384615385,0.833291651699785,0.06417967699544136,False
777,q_medium,True,1.0,1.0,0.49530791462929946,0.15384615384615385,0.8257756905922178,0.05184500767128519,False
777,q_sentence,True,6.0,0.16666666666666666,0.24643741445609696,0.15384615384615385,0.8619855370502405,0.12892651689049617,False
777,q_verbose,False,,0.0,0.0,0.0,0.7767069926378201,0.0516590599391169,False
778,q_medium,True,3.0,0.3333333333333333,0.2807721888661444,0.0,0.8888775055771043,0.08668914286757401,False
778,q_sentence,True,2.0,0.5,0.35429505586207044,0.0,0.8535736836589167,0.05428489499095934,False
778,q_verbose,True,2.0,0.5,0.35429505586207044,0.0,0.8541191802950702,0.03675871434776534,False
779,q_medium,True,1.0,1.0,0.5615443777322888,0.0,0.8190550281997442,0.08698112813528625,False
779,q_sentence,True,1.0,1.0,0.5615443777322888,0.0,0.8374110651708722,0.0768535321923346,False
779,q_verbose,False,,0.0,0.0,0.0,0.822194788350943,0.04199938985725693,False
780,q_medium,True,2.0,0.5,0.7891621303552067,0.1568627450980392,0.883749438054347,0.1077032299635855,False
780,q_sentence,True,2.0,0.5,0.8115768751794898,0.17647058823529413,0.8855780360028265,0.11722796142940939,False
780,q_verbose,True,1.0,1.0,0.8735809998400209,0.17647058823529413,0.8536548151806045,0.10174648965551258,False
781,q_medium,True,2.0,0.5,0.4259483670466519,0.0392156862745098,0.8342190838210404,0.08173635442342875,False
781,q_sentence,True,1.0,1.0,0.8019908618963844,0.13725490196078433,0.8350651713461463,0.07090445686044877,False
781,q_verbose,True,1.0,1.0,0.6725636097102566,0.09803921568627451,0.8504832741252222,0.08155188675710656,False
782,q_medium,True,3.0,0.3333333333333333,0.859470923503572,0.19607843137254902,0.8678996720528241,0.10886101038470086,False
782,q_sentence,True,1.0,1.0,0.8277981623004885,0.1568627450980392,0.8177249027389331,0.08938617803135729,False
782,q_verbose,True,10.0,0.1,0.6251645431555936,0.13725490196078433,0.8249586297935272,0.06791630120360403,False
783,q_medium,True,3.0,0.3333333333333333,0.263193796623173,0.0392156862745098,0.813933412711308,0.07099471549529146,False
783,q_sentence,True,3.0,0.3333333333333333,0.2823337311059735,0.0392156862745098,0.7631634748788693,0.04633310562735771,False
783,q_verbose,True,3.0,0.3333333333333333,0.23481659404218116,0.0196078431372549,0.8633724684316895,0.08014265660008602,False
784,q_medium,True,1.0,1.0,0.7626188044989064,0.13725490196078433,0.8140978830759622,0.06320210198151521,False
784,q_sentence,True,8.0,0.125,0.5151767264929842,0.11764705882352941,0.8268374942289316,0.05744888195535458,False
784,q_verbose,True,1.0,1.0,0.696176800419172,0.13725490196078433,0.869115622514046,0.06116948596203731,False
785,q_medium,True,10.0,0.1,0.4653907016914924,0.11428571428571428,0.8629177543792552,0.09808762145651762,False
785,q_sentence,True,1.0,1.0,0.5205657611844786,0.08571428571428572,0.854992745954478,0.06986059641234743,False
785,q_verbose,True,6.0,0.16666666666666666,0.465277088797207,0.11428571428571428,0.8263369408823307,0.06734748415412573,False
786,q_medium,True,4.0,0.25,0.6264830665489843,0.17142857142857143,0.8232071131771719,0.08127004366349955,False
786,q_sentence,True,11.0,0.09090909090909091,0.5747595246646005,0.17142857142857143,0.8635617482520742,0.08858975644312339,False
786,q_verbose,True,12.0,0.08333333333333333,0.6223181800407837,0.17142857142857143,0.8190598147961938,0.07211436658982606,False
787,q_medium,True,5.0,0.2,0.2968962643336181,0.08571428571428572,0.7834432468116991,0.05726187462371135,False
787,q_sentence,True,1.0,1.0,0.7046133272915373,0.17142857142857143,0.8658373442805969,0.0897296448627074,False
787,q_verbose,True,1.0,1.0,0.428752267636475,0.05714285714285714,0.7740476580723109,0.03315799052106727,False
788,q_medium,True,5.0,0.2,0.5483272314598833,0.14285714285714285,0.8429090753524286,0.08269054006951204,False
788,q_sentence,False,,0.0,0.2870372567049256,0.14285714285714285,0.8260186405815234,0.09911675493888816,False
788,q_verbose,True,7.0,0.14285714285714285,0.22446079773896657,0.05714285714285714,0.7777387505017866,0.03076706709436028,False
789,q_medium,True,2.0,0.5,0.4297026470798862,0.05714285714285714,0.7483398350616641,0.02663782556454497,False
789,q_sentence,False,,0.0,0.0,0.0,0.7603642379295124,0.027802814753094318,False
789,q_verbose,True,8.0,0.125,0.10355434635277093,0.0,0.7884582212483526,0.035856537079258066,False
790,q_medium,True,3.0,0.3333333333333333,0.32165799524168476,0.21428571428571427,0.8106175366309125,0.06794958807737705,False
790,q_sentence,True,4.0,0.25,0.29862983528313225,0.21428571428571427,0.8596784351361544,0.08566990880635861,False
790,q_verbose,True,4.0,0.25,0.18715651411222964,0.07142857142857142,0.776390189471627,0.030436477407349005,False
791,q_medium,True,8.0,0.125,0.10355434635277093,0.0,0.8078230052577282,0.041921553669176714,False
791,q_sentence,False,,0.0,0.0,0.0,0.8103529714135906,0.039834302150344,False
791,q_verbose,True,12.0,0.08333333333333333,0.08870824456412588,0.0,0.7960375581805714,0.03746243884966216,False
792,q_medium,True,2.0,0.5,0.25289153024507427,0.07142857142857142,0.8063275799925861,0.09843502648602431,False
792,q_sentence,True,1.0,1.0,0.37404234905119743,0.07142857142857142,0.8223665138018167,0.058044951219086816,False
